REAL,PRED
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,surprise
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,surprise
neutral,sad
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,happy
neutral,angry
neutral,sad
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,sad
neutral,neutral
neutral,sad
neutral,angry
neutral,neutral
neutral,fear
neutral,neutral
neutral,happy
neutral,neutral
neutral,sad
neutral,angry
neutral,neutral
neutral,sad
neutral,sad
neutral,fear
neutral,sad
neutral,neutral
neutral,sad
neutral,happy
neutral,sad
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,sad
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,sad
neutral,happy
neutral,neutral
neutral,angry
neutral,happy
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,happy
neutral,neutral
neutral,happy
neutral,sad
neutral,sad
neutral,neutral
neutral,neutral
neutral,fear
neutral,neutral
neutral,happy
neutral,sad
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,sad
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,sad
neutral,neutral
neutral,neutral
neutral,angry
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,angry
neutral,happy
neutral,fear
neutral,angry
neutral,happy
neutral,surprise
neutral,neutral
neutral,neutral
neutral,sad
neutral,sad
neutral,happy
neutral,happy
neutral,angry
neutral,neutral
neutral,fear
neutral,sad
neutral,neutral
neutral,sad
neutral,fear
neutral,neutral
neutral,neutral
neutral,sad
neutral,angry
neutral,neutral
neutral,sad
neutral,sad
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,angry
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,sad
neutral,fear
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,fear
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,sad
neutral,happy
neutral,neutral
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,sad
neutral,sad
neutral,neutral
neutral,sad
neutral,happy
neutral,fear
neutral,neutral
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,sad
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,fear
neutral,sad
neutral,neutral
neutral,angry
neutral,fear
neutral,neutral
neutral,neutral
neutral,happy
neutral,sad
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,sad
neutral,sad
neutral,sad
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,fear
neutral,neutral
neutral,angry
neutral,neutral
neutral,fear
neutral,angry
neutral,happy
neutral,neutral
neutral,neutral
neutral,sad
neutral,happy
neutral,fear
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,sad
neutral,angry
neutral,happy
neutral,fear
neutral,neutral
neutral,sad
neutral,fear
neutral,neutral
neutral,happy
neutral,sad
neutral,neutral
neutral,sad
neutral,surprise
neutral,neutral
sad,fear
sad,sad
sad,surprise
sad,sad
sad,sad
sad,angry
sad,neutral
sad,angry
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,neutral
sad,sad
sad,neutral
sad,sad
sad,happy
sad,sad
sad,sad
sad,neutral
sad,sad
sad,sad
sad,happy
sad,sad
sad,fear
sad,neutral
sad,sad
sad,neutral
sad,sad
sad,happy
sad,sad
sad,sad
sad,angry
sad,fear
sad,fear
sad,neutral
sad,neutral
sad,sad
sad,sad
sad,happy
sad,sad
sad,sad
sad,sad
sad,sad
sad,fear
sad,sad
sad,fear
sad,fear
sad,sad
sad,happy
sad,angry
sad,fear
sad,fear
sad,neutral
sad,surprise
sad,happy
sad,neutral
sad,sad
sad,neutral
sad,neutral
sad,fear
sad,fear
sad,neutral
sad,angry
sad,angry
sad,neutral
sad,neutral
sad,sad
sad,sad
sad,happy
sad,happy
sad,sad
sad,fear
sad,sad
sad,angry
sad,angry
sad,sad
sad,sad
sad,sad
sad,sad
sad,fear
sad,sad
sad,neutral
sad,fear
sad,sad
sad,sad
sad,sad
sad,angry
sad,sad
sad,neutral
sad,sad
sad,sad
sad,fear
sad,sad
sad,happy
sad,sad
sad,sad
sad,sad
sad,neutral
sad,surprise
sad,sad
sad,sad
sad,angry
sad,neutral
sad,fear
sad,sad
sad,sad
sad,sad
sad,sad
sad,fear
sad,fear
sad,happy
sad,sad
sad,fear
sad,sad
sad,sad
sad,fear
sad,sad
sad,neutral
sad,sad
sad,happy
sad,sad
sad,sad
sad,fear
sad,surprise
sad,sad
sad,sad
sad,surprise
sad,sad
sad,neutral
sad,sad
sad,angry
sad,neutral
sad,neutral
sad,happy
sad,sad
sad,fear
sad,surprise
sad,neutral
sad,fear
sad,sad
sad,angry
sad,fear
sad,surprise
sad,neutral
sad,sad
sad,sad
sad,sad
sad,angry
sad,sad
sad,neutral
sad,sad
sad,sad
sad,angry
sad,angry
sad,sad
sad,neutral
sad,angry
sad,neutral
sad,happy
sad,neutral
sad,sad
sad,angry
sad,neutral
sad,sad
sad,sad
sad,sad
sad,sad
sad,neutral
sad,fear
sad,surprise
sad,angry
sad,neutral
sad,sad
sad,sad
sad,sad
sad,angry
sad,fear
sad,sad
sad,sad
sad,sad
sad,fear
sad,fear
sad,sad
sad,angry
sad,sad
sad,happy
sad,sad
sad,angry
sad,sad
sad,sad
sad,fear
sad,sad
sad,sad
sad,sad
sad,happy
sad,sad
sad,sad
sad,happy
sad,sad
sad,sad
sad,happy
sad,happy
sad,sad
sad,happy
sad,angry
sad,angry
sad,neutral
sad,fear
sad,sad
sad,fear
sad,sad
sad,sad
sad,sad
sad,sad
sad,neutral
sad,sad
sad,sad
sad,happy
sad,sad
sad,happy
sad,sad
sad,neutral
sad,neutral
sad,sad
sad,fear
sad,neutral
sad,happy
sad,sad
sad,fear
sad,sad
sad,sad
sad,sad
sad,angry
sad,sad
sad,fear
sad,sad
sad,sad
sad,neutral
sad,angry
sad,happy
sad,sad
sad,angry
sad,sad
sad,sad
sad,fear
sad,sad
sad,sad
sad,happy
sad,sad
sad,sad
sad,fear
sad,sad
sad,sad
sad,sad
sad,angry
sad,sad
sad,sad
sad,neutral
sad,neutral
sad,angry
sad,sad
sad,sad
sad,angry
sad,sad
sad,angry
sad,sad
sad,fear
sad,fear
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,happy
sad,fear
sad,sad
sad,sad
sad,sad
sad,happy
sad,sad
sad,happy
sad,sad
sad,sad
sad,neutral
sad,angry
sad,angry
sad,sad
sad,happy
sad,sad
sad,sad
sad,happy
sad,sad
sad,sad
sad,sad
sad,fear
sad,happy
sad,sad
sad,angry
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,fear
sad,happy
sad,sad
sad,angry
sad,sad
sad,sad
sad,neutral
sad,sad
sad,neutral
sad,sad
sad,sad
sad,sad
sad,happy
sad,sad
sad,neutral
sad,fear
sad,fear
sad,fear
sad,angry
sad,happy
sad,neutral
sad,fear
sad,sad
sad,fear
sad,fear
sad,fear
sad,sad
sad,surprise
sad,sad
sad,angry
sad,sad
sad,sad
sad,sad
sad,neutral
sad,happy
sad,neutral
sad,angry
sad,sad
sad,sad
sad,sad
sad,sad
sad,angry
sad,sad
sad,happy
sad,sad
sad,happy
sad,fear
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,fear
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,fear
sad,sad
sad,angry
sad,sad
sad,neutral
sad,neutral
sad,sad
sad,sad
sad,neutral
sad,fear
sad,angry
sad,angry
sad,angry
sad,sad
sad,sad
sad,neutral
sad,sad
sad,neutral
sad,happy
sad,sad
sad,neutral
sad,angry
sad,neutral
sad,sad
sad,sad
sad,fear
sad,angry
sad,neutral
sad,happy
sad,neutral
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,angry
sad,neutral
sad,neutral
sad,angry
sad,sad
sad,angry
sad,sad
sad,neutral
sad,sad
sad,sad
sad,neutral
sad,sad
sad,sad
sad,sad
sad,happy
sad,happy
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,fear
sad,sad
sad,sad
sad,happy
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,fear
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,neutral
sad,sad
sad,fear
sad,fear
sad,sad
sad,sad
sad,happy
sad,happy
sad,fear
sad,sad
sad,sad
sad,fear
sad,happy
sad,angry
sad,sad
sad,happy
sad,sad
sad,sad
sad,neutral
sad,happy
sad,angry
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,neutral
sad,angry
sad,neutral
sad,sad
sad,sad
sad,sad
sad,surprise
sad,sad
sad,angry
sad,sad
sad,sad
sad,happy
sad,sad
sad,sad
sad,happy
sad,sad
sad,sad
sad,neutral
sad,angry
sad,happy
sad,happy
sad,neutral
sad,sad
sad,fear
sad,fear
sad,neutral
sad,neutral
sad,sad
sad,sad
sad,angry
sad,sad
sad,sad
sad,fear
sad,sad
sad,happy
sad,sad
sad,sad
sad,angry
sad,sad
sad,sad
sad,sad
sad,angry
sad,sad
sad,neutral
sad,happy
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,happy
sad,angry
sad,sad
sad,neutral
sad,sad
sad,neutral
sad,sad
sad,neutral
sad,neutral
sad,sad
sad,sad
sad,sad
sad,angry
sad,sad
sad,sad
sad,sad
sad,sad
sad,angry
sad,fear
sad,sad
sad,sad
sad,neutral
sad,sad
sad,angry
sad,happy
sad,angry
sad,sad
sad,sad
sad,sad
sad,happy
sad,happy
sad,neutral
sad,sad
sad,fear
sad,sad
sad,sad
sad,sad
sad,happy
sad,sad
sad,happy
sad,sad
sad,happy
sad,fear
sad,sad
sad,happy
sad,fear
sad,neutral
sad,happy
sad,angry
sad,sad
sad,fear
sad,fear
sad,sad
sad,sad
sad,sad
sad,neutral
sad,sad
sad,sad
sad,happy
sad,neutral
sad,sad
sad,sad
sad,sad
sad,sad
sad,angry
sad,neutral
sad,sad
sad,sad
sad,happy
sad,sad
sad,fear
sad,angry
sad,sad
sad,sad
sad,sad
sad,happy
sad,sad
sad,fear
sad,sad
sad,neutral
sad,happy
sad,sad
sad,angry
sad,angry
sad,sad
sad,sad
sad,fear
sad,sad
surprise,surprise
surprise,fear
surprise,surprise
surprise,happy
surprise,happy
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,neutral
surprise,angry
surprise,neutral
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,neutral
surprise,surprise
surprise,surprise
surprise,surprise
surprise,neutral
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,angry
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,neutral
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,sad
surprise,surprise
surprise,surprise
surprise,surprise
surprise,neutral
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,sad
surprise,neutral
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,sad
surprise,fear
surprise,happy
surprise,surprise
surprise,sad
surprise,fear
surprise,angry
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,neutral
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,happy
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,neutral
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,angry
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,angry
surprise,surprise
surprise,fear
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,angry
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,angry
surprise,angry
surprise,sad
surprise,fear
surprise,surprise
surprise,surprise
surprise,sad
surprise,surprise
surprise,fear
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,neutral
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,fear
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,neutral
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,sad
surprise,fear
surprise,surprise
surprise,surprise
surprise,fear
surprise,happy
surprise,neutral
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,sad
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,sad
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,sad
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,angry
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,fear
surprise,fear
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,angry
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,sad
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,neutral
surprise,surprise
surprise,surprise
surprise,sad
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,fear
surprise,angry
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,happy
surprise,fear
surprise,happy
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,neutral
surprise,surprise
surprise,surprise
surprise,surprise
surprise,sad
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,sad
angry,sad
angry,angry
angry,angry
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,sad
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,angry
sad,angry
sad,angry
sad,sad
sad,sad
sad,sad
surprise,sad
surprise,fear
surprise,sad
surprise,fear
surprise,fear
surprise,surprise
surprise,happy
surprise,fear
surprise,surprise
angry,happy
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,fear
angry,fear
angry,neutral
angry,angry
angry,angry
angry,neutral
angry,neutral
angry,angry
angry,angry
angry,angry
